314.77,325.96,336.05,344.62,351.35,356.1,358.88,359.8,359.07,356.96,353.71,349.57,344.76,339.46,333.79,327.87,321.78,315.57,309.3,0.025,0.05,0.1
317.59,331.41,343.77,354.09,362,367.34,370.16,370.69,369.25,366.22,361.96,356.77,350.92,344.61,337.98,331.16,324.2,317.17,310.09,0.025,0.05,0.11
321.14,338.25,353.4,365.82,375.03,380.87,383.49,383.28,380.78,376.49,370.92,364.45,357.39,349.95,342.28,334.49,326.64,318.77,310.89,0.025,0.05,0.12
325.64,346.91,365.53,380.45,391.05,397.17,399.18,397.74,393.66,387.69,380.47,372.46,364.01,355.33,346.56,337.79,329.04,320.33,311.65,0.025,0.05,0.13
331.37,357.91,380.88,398.79,410.77,416.75,417.47,414.06,407.75,399.57,390.33,380.55,370.56,360.57,350.68,340.91,331.29,321.79,312.37,0.025,0.05,0.14
338.63,371.9,400.35,421.76,434.87,439.9,438.31,431.96,422.64,411.72,400.11,388.36,376.76,365.44,354.44,343.75,333.32,323.1,313.01,0.025,0.05,0.15
307.19,311.24,315.01,318.38,321.26,323.56,325.25,326.29,326.69,326.48,325.7,324.4,322.65,320.52,318.06,315.34,312.43,309.36,306.2,0.025,0.06,0.05
308.45,313.7,318.59,322.95,326.64,329.57,331.68,332.95,333.38,333.03,331.95,330.23,327.94,325.18,322.03,318.57,314.87,311.01,307.03,0.025,0.06,0.06
309.88,316.51,322.65,328.1,332.69,336.3,338.84,340.31,340.73,340.17,338.71,336.47,333.57,330.11,326.2,321.95,317.43,312.72,307.89,0.025,0.06,0.07
311.55,319.77,327.37,334.08,339.68,344.01,347,348.64,348.97,348.09,346.15,343.28,339.65,335.4,330.65,325.52,320.12,314.51,308.79,0.025,0.06,0.08
313.53,323.65,332.96,341.13,347.87,353.01,356.44,358.18,358.31,356.99,354.41,350.77,346.27,341.1,335.41,329.32,322.96,316.41,309.73,0.025,0.06,0.09
315.91,328.29,339.65,349.54,357.61,363.62,367.48,369.22,368.99,367.03,363.61,359.01,353.47,347.24,340.48,333.34,325.95,318.39,310.72,0.025,0.06,0.1
318.8,333.92,347.75,359.69,369.3,376.26,380.49,382.06,381.24,378.37,373.84,368.02,361.25,353.78,345.83,337.55,329.06,320.44,311.74,0.025,0.06,0.11
322.31,340.78,357.6,372.02,383.42,391.4,395.88,397.02,395.25,391.1,385.12,377.79,369.53,360.66,351.39,341.88,332.23,322.52,312.76,0.025,0.06,0.12
326.58,349.13,369.63,387.06,400.57,409.62,414.12,414.42,411.19,405.25,397.37,388.18,378.19,367.72,357.02,346.22,335.39,324.57,313.78,0.025,0.06,0.13
331.74,359.28,384.3,405.45,421.47,431.57,435.68,434.48,429.08,420.69,410.38,398.96,386.97,374.77,362.56,350.44,338.43,326.55,314.75,0.025,0.06,0.14
337.89,371.45,402.1,427.88,446.85,457.81,460.85,457.22,448.7,437.08,423.77,409.75,395.57,381.54,367.8,354.38,341.25,328.36,315.64,0.025,0.06,0.15
307.48,311.82,315.88,319.56,322.74,325.33,327.27,328.54,329.11,329.01,328.26,326.92,325.06,322.73,320.01,316.98,313.7,310.23,306.64,0.025,0.07,0.05
308.81,314.44,319.72,324.47,328.56,331.88,334.35,335.93,336.6,336.4,335.37,333.59,331.14,328.12,324.63,320.74,316.56,312.16,307.61,0.025,0.07,0.06
310.32,317.4,324.02,329.97,335.07,339.19,342.21,344.09,344.83,344.47,343.09,340.78,337.67,333.87,329.51,324.71,319.57,314.18,308.63,0.025,0.07,0.07
312.04,320.78,328.95,336.27,342.52,347.51,351.13,353.31,354.07,353.47,351.62,348.67,344.77,340.09,334.77,328.95,322.77,316.32,309.7,0.025,0.07,0.08
314.05,324.73,334.69,343.6,351.16,357.15,361.41,363.88,364.58,363.62,361.16,357.41,352.57,346.85,340.44,333.51,326.19,318.6,310.84,0.025,0.07,0.09
316.41,329.37,341.44,352.22,361.31,368.43,373.38,376.1,376.63,375.14,371.88,367.12,361.14,354.21,346.56,338.38,329.82,321.01,312.04,0.025,0.07,0.1
319.19,334.85,349.43,362.41,373.32,381.75,387.44,390.34,390.52,388.27,383.92,377.88,370.51,362.16,353.1,343.54,333.65,323.54,313.3,0.025,0.07,0.11
322.47,341.32,358.89,374.53,387.6,397.55,404.05,406.99,406.57,403.2,397.4,389.72,380.67,370.66,360,348.94,337.61,326.14,314.59,0.025,0.07,0.12
326.31,348.92,370.07,388.93,404.63,416.41,423.74,426.52,425.09,420.1,412.34,402.59,391.5,379.57,367.14,354.45,341.63,328.76,315.88,0.025,0.07,0.13
330.74,357.75,383.19,405.99,424.96,438.93,447.1,449.38,446.33,439.02,428.66,416.3,402.79,388.67,374.32,359.92,345.58,331.32,317.14,0.025,0.07,0.14
335.74,367.82,398.35,426.03,449.11,465.74,474.68,475.87,470.35,459.82,446.06,430.52,414.19,397.68,381.29,365.16,349.32,333.73,318.32,0.025,0.07,0.15
307.62,312.11,316.34,320.2,323.58,326.39,328.55,330.03,330.78,330.82,330.17,328.85,326.94,324.5,321.61,318.33,314.76,310.96,307.02,0.025,0.08,0.05
308.98,314.79,320.27,325.26,329.62,333.24,336.02,337.89,338.82,338.82,337.92,336.18,333.68,330.5,326.76,322.55,317.98,313.13,308.11,0.025,0.08,0.06
310.49,317.77,324.63,330.87,336.33,340.83,344.27,346.56,347.66,347.58,346.38,344.13,340.95,336.96,332.28,327.06,321.4,315.44,309.27,0.025,0.08,0.07
312.2,321.14,329.56,337.23,343.92,349.43,353.6,356.34,357.59,357.38,355.78,352.92,348.94,344,338.27,331.92,325.09,317.91,310.51,0.025,0.08,0.08
314.15,324.99,335.22,344.53,352.64,359.3,364.3,367.51,368.89,368.47,366.36,362.73,357.78,351.74,344.81,337.2,329.06,320.57,311.84,0.025,0.08,0.09
